SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
SSWL,EQ,1596,1607.8,1547.6,1589.55,1586,1560.2,32783,51939755.55,12-AUG-2021,3450,INE802C01017,
STAR,EQ,677.35,683,665.25,669.5,669.9,677.15,608308,408257655.1,12-AUG-2021,23464,INE939A01011,
STARCEMENT,EQ,108.9,113,107.8,108.7,109,108.9,1143275,126155243.65,12-AUG-2021,15521,INE460H01021,
STARPAPER,EQ,154.8,162.5,154.15,158.5,159.6,154.15,250354,39938055.35,12-AUG-2021,5769,INE733A01018,
STCINDIA,EQ,111.1,115.8,110.25,114.1,113.35,110.4,83866,9500553.95,12-AUG-2021,2514,INE655A01013,
STEELCITY,EQ,65,67.45,64.2,67.45,67.45,64.25,56907,3798103.8,12-AUG-2021,912,INE395H01011,
STEELXIND,EQ,77,85.95,74.9,81.55,81.5,76.35,1783222,144566439.9,12-AUG-2021,10072,INE503B01013,
STEL,EQ,111.4,118.95,111.1,113.35,113,110.9,67163,7638263.65,12-AUG-2021,2483,INE577L01016,
STERTOOLS,EQ,211,224.1,210.45,223.85,223.4,211.95,65350,14393143.75,12-AUG-2021,2764,INE334A01023,
STLTECH,EQ,277.85,299.4,277.85,297.05,298.3,277.85,761625,221855375.35,12-AUG-2021,16057,INE089C01029,
STOVEKRAFT,EQ,773.95,809,773.95,797.55,806,764.55,205561,162728734.3,12-AUG-2021,13270,INE00IN01015,
STYLAMIND,EQ,1090,1164.6,1090,1142.35,1130,1123.95,8539,9736186.4,12-AUG-2021,1140,INE239C01020,
SUBCAPCITY,BE,25,25,25,25,25,25,200,5000,12-AUG-2021,3,INE845C01016,
SUBEXLTD,EQ,49.5,56.8,49.35,55.6,55.7,49.1,23518848,1268489410.8,12-AUG-2021,69198,INE754A01055,
SUBROS,EQ,307,327.7,307,323.95,325.9,306.2,93444,30074721.85,12-AUG-2021,5295,INE287B01021,
SUDARSCHEM,EQ,650,672,650,666.3,667.1,644.35,352112,233793235.2,12-AUG-2021,11414,INE659A01023,
SUMEETINDS,BE,7.3,7.95,7.25,7.85,7.85,7.6,196217,1490898.4,12-AUG-2021,409,INE235C01010,
SUMICHEM,EQ,408.95,419.7,408.95,415.8,414.85,403.95,566298,235097786.15,12-AUG-2021,13545,INE258G01013,
SUMIT,BE,13.65,14.95,13.6,13.95,14.6,14.3,74387,1062340.4,12-AUG-2021,208,INE748Z01013,
SUMMITSEC,EQ,717.05,727.95,706.05,710.6,712,702.95,6758,4839818,12-AUG-2021,762,INE519C01017,
SUNCLAYLTD,EQ,3501.3,3566.95,3460,3492,3490.5,3501.3,9580,33470325,12-AUG-2021,2740,INE105A01035,
SUNDARAM,BE,2.1,2.25,2.1,2.15,2.15,2.2,181824,389393.15,12-AUG-2021,200,INE108E01023,
SUNDARMFIN,EQ,2553.4,2567.35,2476,2490.1,2490.7,2540.65,13232,33374961.45,12-AUG-2021,2468,INE660A01013,
SUNDARMHLD,EQ,83.9,86.5,83.25,85.5,85.1,83,295108,25120910.6,12-AUG-2021,2517,INE202Z01029,
SUNDRMBRAK,EQ,395,436,395,414.4,412,393.75,25233,10511106.65,12-AUG-2021,2285,INE073D01013,
SUNDRMFAST,EQ,744.9,819,740,807,810.3,739.45,665972,522189355.2,12-AUG-2021,37556,INE387A01021,
SUNFLAG,EQ,86.25,87.9,85.4,86.75,86.6,85.6,791134,68514860.3,12-AUG-2021,7192,INE947A01014,
SUNPHARMA,EQ,780,781.25,773.15,778.65,776.65,779.55,2821380,2193301142.35,12-AUG-2021,81505,INE044A01036,
SUNTECK,EQ,371,384.7,368,379.3,376.95,371.75,466117,176317646.25,12-AUG-2021,14173,INE805D01034,
SUNTV,EQ,525.4,531,524,527.35,527.8,525.3,763355,402621801.85,12-AUG-2021,11016,INE424H01027,
SUPERHOUSE,EQ,154.4,156.5,151.9,154.75,156,151,12526,1936081.5,12-AUG-2021,621,INE712B01010,
SUPERSPIN,BE,11.3,11.8,11.3,11.3,11.3,11.85,111401,1261082.6,12-AUG-2021,145,INE662A01027,
SUPPETRO,BE,681.95,695,670.5,691.15,691.5,680.4,14230,9797336.2,12-AUG-2021,793,INE663A01017,
SUPRAJIT,EQ,315,325.5,312.6,315.75,317.55,311.05,279916,89393200.25,12-AUG-2021,11034,INE399C01030,
SUPREMEENG,EQ,31,34.6,31,32.2,33.4,32.25,39567,1273685.9,12-AUG-2021,202,INE319Z01013,
SUPREMEIND,EQ,2050,2050,2016,2040.85,2040.2,2023.85,42847,87311467.4,12-AUG-2021,8342,INE195A01028,
SURANASOL,EQ,13.9,13.9,12.95,13.6,13.75,13.35,98647,1341029.2,12-AUG-2021,424,INE272L01022,
SURANAT&P,EQ,6.55,6.95,6.45,6.95,6.95,6.35,162234,1099539.05,12-AUG-2021,288,INE130B01031,
SURANI,SM,32.2,32.2,32.2,32.2,32.2,30.7,6000,193200,12-AUG-2021,3,INE01ZJ01015,
SURYALAXMI,BE,62.65,65,61,64.25,64.5,62.65,9784,624200.45,12-AUG-2021,88,INE713B01026,
SURYAROSNI,EQ,554.7,581.95,546.05,578.15,578,552.3,170506,97403599.3,12-AUG-2021,11664,INE335A01012,
SURYODAY,EQ,183.45,188.7,183.45,187.45,186.95,183.3,86254,16117823.55,12-AUG-2021,3128,INE428Q01011,
SUTLEJTEX,EQ,63.7,65,62.45,63.7,64.25,61.9,233279,14909600.05,12-AUG-2021,3815,INE645H01027,
SUULD,EQ,586.65,586.65,530.85,530.85,530.85,558.75,220892,120515642.3,12-AUG-2021,1198,INE591Q01016,
SUVEN,EQ,78.2,83.45,78.2,82.55,82.15,77.4,430484,34853486.1,12-AUG-2021,5095,INE495B01038,
SUVENPHAR,EQ,537.7,552.1,530.2,542.45,538.55,535,322538,175012673.9,12-AUG-2021,11514,INE03QK01018,
SUVIDHAA,EQ,21.3,23.4,19.3,22.8,23.3,21.3,330930,7141327.3,12-AUG-2021,1128,INE018401013,
SUZLON,EQ,6.3,6.55,6.25,6.55,6.55,6.25,27908552,180346927.95,12-AUG-2021,14041,INE040H01021,
SVLL,SM,100,100,100,100,100,97,1000,100000,12-AUG-2021,1,INE00CE01017,
SVPGLOB,EQ,109.85,110.25,106,107.1,107.3,109.95,39494,4259233.75,12-AUG-2021,1096,INE308E01029,
SWANENERGY,EQ,125.8,129.5,124.8,128.1,128.2,126.15,114990,14641851.35,12-AUG-2021,4963,INE665A01038,
SWARAJENG,EQ,1804,1806.65,1746,1773.4,1780,1792.25,26524,47157357.2,12-AUG-2021,3812,INE277A01016,
SWELECTES,EQ,225.6,262.9,216,262.9,262.9,219.1,189505,47936530.95,12-AUG-2021,8607,INE409B01013,
SWSOLAR,EQ,269.05,280,269.05,278.2,279.95,267.85,1102735,303746561.05,12-AUG-2021,17091,INE00M201021,
SYMPHONY,EQ,935,935,915.05,920.95,920.9,918.85,35785,33104830.6,12-AUG-2021,3696,INE225D01027,
SYNGENE,EQ,629.6,630.95,620.1,622.35,620.5,624.95,169789,106120338.45,12-AUG-2021,6896,INE398R01022,
TAINWALCHM,BE,81.1,88.35,81.1,88.35,88.35,84.15,12888,1111971.25,12-AUG-2021,176,INE123C01018,
TAJGVK,EQ,123.9,128.9,123.9,127,127.5,123.05,162584,20684054.7,12-AUG-2021,4707,INE586B01026,
TAKE,EQ,58.4,61.35,58.3,59.65,59.85,57.95,1657353,99187640.6,12-AUG-2021,10146,INE142I01023,
TALBROAUTO,EQ,309,322,297,318.4,318,297.45,207311,63980432.4,12-AUG-2021,7444,INE187D01011,
TANLA,BE,890,927,840,894.15,897,882.9,108262,96589726.3,12-AUG-2021,3989,INE483C01032,
TANTIACONS,BZ,7,7.65,6.95,7.25,7.25,7.3,23905,181492.35,12-AUG-2021,49,INE388G01018,
TARAPUR,EQ,5.1,5.15,4.95,5.05,5.1,4.95,5663,28738.75,12-AUG-2021,22,INE747K01017,
TARC,BE,38.5,40,38.5,39.5,39.9,39.25,156740,6242571.65,12-AUG-2021,548,INE0EK901012,
TARMAT,EQ,80.05,80.05,76.5,77.45,77,79.4,125197,9764343.55,12-AUG-2021,2442,INE924H01018,
TASTYBITE,EQ,16970,18078.9,16754.35,17755.8,17930,16588.6,3212,55757643.85,12-AUG-2021,1962,INE488B01017,
TATACAPHSG,N2,1058,1059.99,1055.01,1059.99,1059.99,1052.51,202,213640.82,12-AUG-2021,6,INE033L07GM9,
TATACAPHSG,N4,1030,1049.95,1030,1049.95,1049.95,1049.95,53,54649.85,12-AUG-2021,2,INE033L07GO5,
TATACHEM,EQ,863.9,886.4,860.15,875.85,875.95,859.85,5941940,5207499320.1,12-AUG-2021,102649,INE092A01019,
TATACOFFEE,EQ,197.8,205.6,195.25,203.65,203.05,196.5,4233668,854777912.35,12-AUG-2021,35642,INE493A01027,
TATACOMM,EQ,1400.9,1420.05,1356.65,1367.75,1368,1389.15,387289,535225591.25,12-AUG-2021,23267,INE151A01013,
TATACONSUM,EQ,765.65,776.2,763,774.25,774,765,880420,678490642.65,12-AUG-2021,25845,INE192A01025,
TATAELXSI,EQ,4208.2,4329,4203.1,4293.6,4299.4,4195.3,118095,506770143.4,12-AUG-2021,15424,INE670A01012,
TATAINVEST,EQ,1237.05,1296.5,1233.05,1285.1,1288,1233.05,319062,407066124.65,12-AUG-2021,17336,INE672A01018,
TATAMETALI,EQ,1202.7,1225,1197.5,1218.65,1225,1191.6,124406,150469658.5,12-AUG-2021,6636,INE056C01010,
TATAMOTORS,EQ,297.3,307.4,297.3,306,306.8,295.45,33652880,10177925982.7,12-AUG-2021,263143,INE155A01022,
TATAMTRDVR,EQ,137,144.45,137,143.75,143.5,136.1,2481359,352078386.3,12-AUG-2021,30591,IN9155A01020,
TATAPOWER,EQ,130.25,134.2,129.85,133.65,133.65,129.6,31898731,4218871845,12-AUG-2021,118014,INE245A01021,
TATASTEEL,EQ,1436,1444.7,1416.55,1435.35,1433.65,1426.2,10943108,15662916646.65,12-AUG-2021,189925,INE081A01012,
TATASTLBSL,BE,95.4,95.5,93,94.85,94.8,94.8,1594045,151132200.1,12-AUG-2021,10462,INE824B01021,
TATASTLLP,BE,1025,1046,1012.1,1017.85,1016.2,1016.35,27587,28215734.6,12-AUG-2021,2479,INE674A01014,
TATVA,EQ,2034,2164.85,2017.05,2124.35,2130,2011.15,382918,810998122.15,12-AUG-2021,26242,INE0GK401011,
TBZ,EQ,72.05,76.4,72.05,75.9,76,71.6,470930,35256267,12-AUG-2021,5819,INE760L01018,
TCFSL,NB,1078,1079.25,1078,1079.25,1079.25,1079.03,731,788750.5,12-AUG-2021,9,INE306N07KD6,
TCFSL,ND,1115,1115,1112,1112.39,1112,1113.51,1178,1310965.45,12-AUG-2021,40,INE306N07KF1,
TCFSL,NF,1198,1198,1188,1188,1188,1192,711,845100,12-AUG-2021,14,INE306N08292,
TCFSL,NH,1020,1028.95,1012.05,1017.06,1019.95,1019.9,655,667289.75,12-AUG-2021,7,INE306N07LI3,
TCFSL,NL,1080,1094,1080,1094,1094,1079.99,143,155475,12-AUG-2021,8,INE306N07LM5,
TCI,EQ,427,441,426,439.55,440,424.05,33357,14524630.15,12-AUG-2021,1669,INE688A01022,
TCIDEVELOP,EQ,313.95,326,310,320.25,316,320.75,1445,457710,12-AUG-2021,145,INE662L01016,
TCIEXP,EQ,1384.2,1430.05,1381.05,1418.3,1410,1384.25,56861,80456951.5,12-AUG-2021,6701,INE586V01016,
TCIFINANCE,EQ,5.1,5.1,4.8,5.1,5.1,5.1,3004,15230.4,12-AUG-2021,11,INE911B01018,
TCNSBRANDS,EQ,557,567.2,532.35,562.65,560,543.25,40775,22565497.05,12-AUG-2021,3318,INE778U01029,
TCPLPACK,EQ,511,539,508.35,523.75,522.8,513.6,35680,18765407.3,12-AUG-2021,4125,INE822C01015,
TCS,EQ,3326,3368,3326,3351.75,3347,3344.2,1310205,4394255743.65,12-AUG-2021,84190,INE467B01029,
TDPOWERSYS,EQ,190,199,183,187.1,187,183.4,146603,27763896.05,12-AUG-2021,4150,INE419M01019,
TEAMLEASE,EQ,3825,3977,3810.5,3893,3915,3791.5,13502,52255254.55,12-AUG-2021,3740,INE985S01024,
TECHIN,EQ,5.1,5.1,4.7,4.75,4.75,4.8,8583,41624.45,12-AUG-2021,63,INE778A01021,
TECHM,EQ,1323,1394.8,1317.75,1386.55,1383,1323.6,8613315,11792064706.6,12-AUG-2021,198057,INE669C01036,
TECHNOE,EQ,290.9,297,290,292.55,293.9,289.05,77556,22734267.9,12-AUG-2021,3620,INE285K01026,
TEJASNET,BE,375,397.65,362.25,397.65,397.65,378.75,498515,191098070.45,12-AUG-2021,7784,INE010J01012,
TEMBO,EQ,229.7,239,225.45,236.05,234,227.65,218466,50788386.3,12-AUG-2021,3347,INE869Y01010,
TERASOFT,BE,57.5,60.35,54.85,60.35,60.35,57.5,30404,1774955.85,12-AUG-2021,425,INE482B01010,
TEXINFRA,EQ,63.9,64.9,62.65,64.3,64.8,62.1,70209,4499754.3,12-AUG-2021,708,INE435C01024,
TEXMOPIPES,EQ,54.5,54.9,52.7,54.6,54.7,53.1,140893,7597213,12-AUG-2021,1363,INE141K01013,
TEXRAIL,EQ,34.2,35.4,34.05,35,34.95,34.05,876032,30530575.25,12-AUG-2021,3772,INE621L01012,
TFCILTD,EQ,66.4,66.7,65,65.6,65.85,65.7,338187,22321265.1,12-AUG-2021,2885,INE305A01015,
TFL,EQ,4.95,5.15,4.9,5,5,5.15,2652,13121.1,12-AUG-2021,18,INE804H01012,
TGBHOTELS,EQ,7.5,8.05,7.25,8.05,8.05,7.35,28757,226569.85,12-AUG-2021,109,INE797H01018,
THANGAMAYL,EQ,831.55,860,816,819,822.05,831.55,29874,24885882.3,12-AUG-2021,3009,INE085J01014,
THEINVEST,EQ,109.45,116.9,104.6,115,115,104.45,20579,2288350.3,12-AUG-2021,823,INE924D01017,
THEJO,SM,2500,2580,2490,2580,2580,2471.1,2400,6070550,12-AUG-2021,19,INE121N01019,
THEMISMED,EQ,950.05,1031.4,950.05,1031.4,1031.4,937.65,62286,63340420.85,12-AUG-2021,2154,INE083B01016,
THERMAX,EQ,1341.9,1395,1320.05,1360.6,1392,1335.2,74568,100338582.2,12-AUG-2021,3849,INE152A01029,
THOMASCOOK,EQ,58.55,60.35,58.15,58.85,58.95,58.6,218608,12975903.55,12-AUG-2021,3163,INE332A01027,
THOMASCOTT,BE,18.2,18.3,16.7,17.25,17.2,17.45,2432,44085.3,12-AUG-2021,15,INE480M01011,
THYROCARE,EQ,1312.65,1351.95,1312.5,1347.85,1336.5,1312.65,179973,240953974.55,12-AUG-2021,7600,INE594H01019,
TI,BE,39.45,42.75,39.45,41.4,41.45,40.9,113119,4688151.55,12-AUG-2021,480,INE133E01013,
TIDEWATER,BE,2165,2344.3,2165,2229.15,2270,2232.7,58558,133732815.85,12-AUG-2021,6534,INE484C01030,
TIIL,EQ,690,733.75,690,724.45,724,688.9,55531,40138379.25,12-AUG-2021,3540,INE545H01011,
TIINDIA,EQ,1185,1197.8,1162.95,1185.1,1185.05,1186.6,286925,338954555.4,12-AUG-2021,8310,INE974X01010,
TIJARIA,BE,7.25,7.25,6.7,6.95,6.9,7.05,6724,46165.65,12-AUG-2021,36,INE440L01017,
TIL,EQ,172.1,180.8,171.1,177.4,175.35,175.85,14316,2524502.95,12-AUG-2021,817,INE806C01018,
TIMESGTY,EQ,45,48.7,45,46.9,47.65,45.65,13323,619244.95,12-AUG-2021,466,INE289C01025,
TIMETECHNO,EQ,79.9,83.4,79.9,82.65,82.85,79.25,414995,34120128.15,12-AUG-2021,4236,INE508G01029,
TIMKEN,EQ,1560,1590,1550,1552.7,1552,1532.4,55807,87650886.55,12-AUG-2021,5590,INE325A01013,
TINPLATE,EQ,240.05,247.55,240.05,244.55,244.7,239.8,416496,101915171.45,12-AUG-2021,8031,INE422C01014,
TIPSINDLTD,BE,1180,1182.85,1071.05,1180.65,1181.95,1126.55,6584,7688718.45,12-AUG-2021,654,INE716B01011,
TIRUMALCHM,EQ,189.15,202.3,189.15,200.55,201.05,191.8,1029456,203101842.4,12-AUG-2021,12554,INE338A01024,
TIRUPATIFL,BE,90.2,90.2,90.2,90.2,90.2,95,4111,370812.2,12-AUG-2021,42,INE319Y01016,
TITAN,EQ,1798,1829.6,1781,1823.6,1825,1789.4,889082,1603311213.55,12-AUG-2021,56048,INE280A01028,
TMRVL,EQ,17.95,18.55,16.15,17.8,17.85,17.6,97317,1736034.1,12-AUG-2021,612,INE759V01019,
TNPETRO,EQ,127.4,131.85,126.6,128.6,128.5,124.65,617826,79786900.55,12-AUG-2021,7384,INE148A01019,
TNPL,EQ,143.5,147.5,142.7,145.05,144.75,142.2,249467,36320102.35,12-AUG-2021,4776,INE107A01015,
TNTELE,BE,14.8,14.8,14.8,14.8,14.8,15.55,1971,29170.8,12-AUG-2021,30,INE141D01018,
TOKYOPLAST,EQ,100.5,104.9,99.95,103.2,104.05,98.5,12692,1306710.05,12-AUG-2021,567,INE932C01012,
TORNTPHARM,EQ,2915,2942.15,2868.9,2911.85,2900.15,2902.05,287152,834643855,12-AUG-2021,22160,INE685A01028,
TORNTPOWER,EQ,457,473.35,457,468.35,469.45,457.2,1602107,747358215.35,12-AUG-2021,27437,INE813H01021,
TOTAL,EQ,57.85,58.6,53,55.85,57,55.5,28884,1627760.95,12-AUG-2021,482,INE336X01012,
TOUCHWOOD,BE,138.25,138.25,125.5,128.3,130,131.8,14389,1860470.35,12-AUG-2021,171,INE486Y01013,
TPLPLASTEH,EQ,320,351.25,316.7,346.95,346.3,307.75,98744,33732943.05,12-AUG-2021,7023,INE413G01014,
TREEHOUSE,BE,10.75,10.8,10.15,10.7,10.75,10.35,11213,118910.35,12-AUG-2021,55,INE040M01013,
TREJHARA,EQ,59.75,63.95,58.5,61.65,61.9,57.6,78702,4811863.75,12-AUG-2021,2946,INE00CA01015,
TRENT,EQ,905.5,913.4,880.1,896.7,896,900.5,592714,530790040.85,12-AUG-2021,22252,INE849A01020,
TRF,EQ,117.9,117.9,113.5,115.6,115.15,114,8848,1028703.95,12-AUG-2021,313,INE391D01019,
TRIDENT,EQ,19.5,20.5,19.1,20.45,20.5,19.55,25303457,509813234.8,12-AUG-2021,32477,INE064C01022,
TRIGYN,EQ,128.15,138.75,128.15,138.4,138.75,132.15,284136,38776883.9,12-AUG-2021,3574,INE948A01012,
TRIL,EQ,30.2,31,29.35,30.05,30.25,29.2,315168,9542002.45,12-AUG-2021,2135,INE763I01026,
TRITURBINE,EQ,112.1,117,112.1,114.95,114.9,113.95,149693,17262062.4,12-AUG-2021,5969,INE152M01016,
TRIVENI,EQ,174.5,178,171.45,173.9,173.8,172.9,686053,120116167.05,12-AUG-2021,8733,INE256C01024,
TTKHLTCARE,EQ,713.3,726,705.4,717.9,725,711.5,13335,9547955.1,12-AUG-2021,1864,INE910C01018,
TTKPRESTIG,EQ,8790,9150,8750,9107.5,9128,8789.65,11295,101932715.8,12-AUG-2021,4319,INE690A01010,
TTL,EQ,71.8,74,70.1,70.7,70.1,71.75,38844,2799325.85,12-AUG-2021,595,INE592B01016,
TTML,BE,41.9,41.9,39.2,39.85,39.85,41.05,1709467,68630068.95,12-AUG-2021,10974,INE517B01013,
TV18BRDCST,EQ,38.4,39.05,37.65,38.3,38.25,38.2,4513563,173525916.4,12-AUG-2021,9243,INE886H01027,
TVSELECT,EQ,177,184.05,175.55,184.05,184.05,175.3,58082,10607439.05,12-AUG-2021,1265,INE236G01019,
TVSMOTOR,EQ,561,565.35,551.1,552,552.85,560.85,1066784,592643547.85,12-AUG-2021,21427,INE494B01023,
TVSSRICHAK,EQ,2136.95,2200,2136.9,2173,2200,2154.65,8390,18135056.25,12-AUG-2021,1293,INE421C01016,
TVTODAY,EQ,292,296.35,285.75,287.5,288,290.5,54710,15902405.95,12-AUG-2021,2337,INE038F01029,
TVVISION,BE,2.6,2.6,2.4,2.6,2.5,2.5,37780,94757.25,12-AUG-2021,81,INE871L01013,
TWL,EQ,83,88.7,82.75,87.55,87.4,82.85,1587442,137104548.35,12-AUG-2021,15998,INE615H01020,
UBL,EQ,1389.3,1415.25,1381,1389.65,1390,1389.3,271644,379577301.1,12-AUG-2021,13217,INE686F01025,
UCALFUEL,EQ,140.9,147.5,140.9,145.2,147.05,139.95,66661,9638473.15,12-AUG-2021,4150,INE139B01016,
UCOBANK,EQ,12.6,13.4,12.6,13.25,13.3,12.6,6107851,79645614,12-AUG-2021,15970,INE691A01018,
UFLEX,EQ,521,539,519,536.25,539,516.75,402767,212672636.6,12-AUG-2021,10704,INE516A01017,
UFO,EQ,96.25,98.95,96.25,98.4,98.95,95.2,254076,24885687.1,12-AUG-2021,4031,INE527H01019,
UGARSUGAR,EQ,29.25,30.2,28.8,29.2,29,28.8,475058,13989183.7,12-AUG-2021,1786,INE071E01023,
UGROCAP,EQ,109.1,122.3,109.1,120.75,120.6,114.5,109530,13171004.85,12-AUG-2021,2016,INE583D01011,
UJAAS,EQ,2.65,2.9,2.6,2.85,2.85,2.65,869429,2434252.35,12-AUG-2021,806,INE899L01022,
UJJIVAN,EQ,213,215.4,209.05,212.15,212.5,211.05,243461,51769336.35,12-AUG-2021,5514,INE334L01012,
UJJIVANSFB,EQ,25.75,26.3,25.6,26.15,26.1,25.55,2608448,67794482.1,12-AUG-2021,7253,INE551W01018,
ULTRACEMCO,EQ,7457,7580,7432.85,7468.7,7467,7452.45,206051,1543135198.6,12-AUG-2021,28447,INE481G01011,
UMANGDAIRY,EQ,79.4,81.85,78.25,80.75,80.95,76.75,110748,8878305.75,12-AUG-2021,3070,INE864B01027,
UMESLTD,EQ,4.3,4.55,4.2,4.4,4.35,4.4,16511,72371.85,12-AUG-2021,59,INE240C01028,
UNICHEMLAB,EQ,275.35,313.75,275.35,299.25,300,285.5,190322,56900362,12-AUG-2021,9372,INE351A01035,
UNIDT,EQ,339.1,367,337.05,361.45,362,338.3,126486,45349274.85,12-AUG-2021,4706,INE961D01019,
UNIENTER,EQ,117.5,125,117.5,122.35,122.8,117.5,18006,2203116.05,12-AUG-2021,991,INE037A01022,
UNIONBANK,EQ,34.7,35.4,34.6,35.05,35,34.7,5593592,195492394.45,12-AUG-2021,10041,INE692A01016,
UNITECH,BZ,1.8,1.8,1.7,1.8,1.8,1.75,2353731,4201886.3,12-AUG-2021,866,INE694A01020,
UNITEDTEA,EQ,408.8,424.05,400.15,413,423.5,399.75,5567,2306537.8,12-AUG-2021,970,INE458F01011,
UNIVASTU,EQ,46.4,48.2,40.7,43.95,44,44.5,43824,1945947.9,12-AUG-2021,602,INE562X01013,
UNIVCABLES,EQ,175.95,177.5,171.95,175.2,176.1,171.5,33900,5923961.8,12-AUG-2021,1066,INE279A01012,
UNIVPHOTO,EQ,290.05,293.45,290,290,290,280.05,7193,2089625.8,12-AUG-2021,105,INE03V001013,
UPL,EQ,773,785.65,772.05,777.1,778.4,773.8,2248810,1753222504.1,12-AUG-2021,43851,INE628A01036,
URJA,EQ,6.55,6.85,6.55,6.85,6.85,6.55,4027328,27336508.15,12-AUG-2021,4992,INE550C01020,
URJAPP,X1,2.15,2.25,2.05,2.25,2.25,2.15,63831,139765.6,12-AUG-2021,102,IN9550C01010,
USHAMART,EQ,68.6,70.3,68.4,69.55,69.55,68.1,1423627,98807727.6,12-AUG-2021,5926,INE228A01035,
UTIAMC,EQ,1035,1100,1012.8,1081.55,1088.55,1005.2,774584,824918621.7,12-AUG-2021,28891,INE094J01016,
UTIBANKETF,EQ,36.05,36.12,35.55,35.99,36,36.01,4244,151663.27,12-AUG-2021,91,INF789F1AUV1,
UTINEXT50,EQ,41.97,41.97,40.93,41.03,40.93,40.84,4429,181721.57,12-AUG-2021,74,INF789F1AUW9,
UTINIFTETF,EQ,1720,1721.6,1705.9,1720.53,1721.6,1712.79,1586,2725847.35,12-AUG-2021,40,INF789FB1X41,
UTISENSETF,EQ,571.99,574.95,568.57,572.79,570.9,568.1,448,256795.19,12-AUG-2021,67,INF789FB1X58,
UTISXN50,EQ,45.5,45.95,44.1,45.33,44.1,45.1,1252,56810.97,12-AUG-2021,40,INF789F1AUU3,
UTTAMSTL,BE,4.6,4.8,4.45,4.75,4.8,4.6,348239,1657948.55,12-AUG-2021,655,INE699A01011,
UTTAMSUGAR,BE,194,201.95,185.2,199.45,200.95,192.35,34557,6804013,12-AUG-2021,735,INE786F01031,
V2RETAIL,EQ,117.95,118.8,113.45,115.35,115.6,115.85,15647,1821894.4,12-AUG-2021,430,INE945H01013,
VADILALIND,EQ,1159,1231,1138.95,1194.45,1195,1147.65,110655,133752487.35,12-AUG-2021,10883,INE694D01016,
VAIBHAVGBL,EQ,772,781.9,764,769.45,769,767.1,61856,47865276.3,12-AUG-2021,7763,INE884A01027,
VAISHALI,EQ,39.9,39.9,38.35,38.85,39,38.5,25011,974898.3,12-AUG-2021,329,INE972X01014,
VAKRANGEE,EQ,31.5,36.15,31.5,36.15,36.15,30.15,16747270,577754299.1,12-AUG-2021,28814,INE051B01021,
VALIANTORG,EQ,1395.25,1448,1388.15,1411.3,1416,1381.95,57059,81040030.05,12-AUG-2021,4656,INE565V01010,
VARDHACRLC,EQ,71.6,72.7,70,71.3,71.65,69.25,292423,20947769.75,12-AUG-2021,3237,INE116G01013,
VARDMNPOLY,BE,22.25,23.85,22.25,23.75,23.8,23.25,46368,1094178.95,12-AUG-2021,202,INE835A01011,
VARROC,EQ,317.2,328.65,315.1,320.15,319.4,317.25,336875,107970636.35,12-AUG-2021,13397,INE665L01035,
VASCONEQ,EQ,24.75,25.7,23.85,25.7,25.7,24.5,1556009,39406303.55,12-AUG-2021,1932,INE893I01013,
VASWANI,EQ,12.9,13.75,12.6,13.65,13.75,12.5,41685,556107.5,12-AUG-2021,168,INE590L01019,
VBL,EQ,779,781.95,760.55,774.15,776.5,772.45,256036,198196491.35,12-AUG-2021,12750,INE200M01013,
VEDL,EQ,326,327.4,319.35,323.55,322.6,324.45,11383091,3682355990.5,12-AUG-2021,88833,INE205A01025,
VENKEYS,EQ,2799.1,2849.8,2775,2827.45,2838,2786.9,52146,147124413,12-AUG-2021,6720,INE398A01010,
VENUSREM,EQ,525,561.45,525,534.85,548,523.2,91699,49959073.5,12-AUG-2021,5043,INE411B01019,
VERTOZ,EQ,131.25,137.25,129.6,131.75,130,131,152597,20324915.3,12-AUG-2021,3697,INE188Y01015,
VESUVIUS,EQ,1238.8,1270.6,1211.95,1254.1,1260,1224.3,15448,19170410.75,12-AUG-2021,1796,INE386A01015,
VETO,EQ,106.8,113,101.75,104.6,103.8,106.8,572198,61316027.85,12-AUG-2021,12223,INE918N01018,
VGUARD,EQ,233.55,238.85,233.55,237.45,237.5,235.25,313049,74191590.35,12-AUG-2021,9013,INE951I01027,
VHL,EQ,3225.15,3250,3102.95,3136.15,3110.25,3107.3,1134,3598333.45,12-AUG-2021,215,INE701A01023,
VICEROY,BZ,2.9,2.95,2.85,2.9,2.9,2.95,21408,62199.85,12-AUG-2021,56,INE048C01017,
VIDHIING,EQ,306.9,327,302.8,315.55,316,298.35,176631,55925482.75,12-AUG-2021,6292,INE632C01026,
VIJIFIN,BE,1.55,1.55,1.55,1.55,1.55,1.6,41917,64971.35,12-AUG-2021,142,INE159N01027,
VIKASECO,EQ,2.15,2.3,2.15,2.3,2.3,2.2,4724357,10641273.75,12-AUG-2021,1787,INE806A01020,
VIKASLIFE,BE,3.95,3.95,3.75,3.85,3.85,3.9,3868442,14994776.4,12-AUG-2021,5606,INE161L01027,
VIKASPROP,EQ,2.2,2.4,2.2,2.3,2.35,2.2,1202094,2798159.6,12-AUG-2021,5010,INE767B01022,
